entity_type;pf_class;object_name;full_name;attribute_name;attribute_label;attribute_description;data_origin;read_ok;display_value;raw_value_repr;numeric_value;unit;unit_source;value_type;queryability_filter;filter_reason
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;ciOutaged;<built-in method title of str object at 0x000002D8E514C850>;Geplanter Ausfall;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;cimRdfId;<built-in method title of str object at 0x000002D8E52D9F30>;RDF ID;base_or_parameter;True;[];[];; ;powerfactory;list;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;cpArea;<built-in method title of str object at 0x000002D8E52DA070>;Gebiet;base_or_parameter;False;;;;ElmArea;powerfactory;;helper_filtered;attr_name_matches_helper_pattern
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;cpBranch;<built-in method title of str object at 0x000002D8E52DA130>;Zweig;base_or_parameter;False;;;;ElmBranch;powerfactory;;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;cpCB;<built-in method title of str object at 0x000002D8E5274B20>;Leistungsschalter;base_or_parameter;False;;;;ElmCoup,StaSwitch;powerfactory;;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;cpCts;<built-in method title of str object at 0x000002D8E52DA230>;Stromwandler;base_or_parameter;False;;;;StaCt,StaCombi;powerfactory;;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;cpFeed;<built-in method title of str object at 0x000002D8E52DA2F0>;Abgang;base_or_parameter;False;;;;ElmFeeder;powerfactory;;helper_filtered;attr_name_matches_helper_pattern
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;cpGrid;<built-in method title of str object at 0x000002D8E52DA3B0>;Netz;base_or_parameter;True;<l3>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet</l3>;<powerfactory.DataObject <l1>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet</l1>>;;ElmNet;powerfactory;DataObject;helper_filtered;attr_name_matches_helper_pattern
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;cpHeadFold;<built-in method title of str object at 0x000002D8E5274AD0>;Hauptverzeichnis;base_or_parameter;True;<l3>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet</l3>;<powerfactory.DataObject <l1>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet</l1>>;; ;powerfactory;DataObject;helper_filtered;attr_name_matches_helper_pattern
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;cpMeteostat;<built-in method title of str object at 0x000002D8E52DA4B0>;Wetterstation;base_or_parameter;False;;;;ElmMeteostat;powerfactory;;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;cpOperator;<built-in method title of str object at 0x000002D8E52DA570>;Betreiber;base_or_parameter;False;;;;ElmOperator;powerfactory;;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;cpOwner;<built-in method title of str object at 0x000002D8E52B1590>;Eigentümer;base_or_parameter;False;;;;ElmOwner;powerfactory;;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;cpRelays;<built-in method title of str object at 0x000002D8E52DA670>;Relais;base_or_parameter;False;;;;ElmRelay,RelFuse;powerfactory;;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;cpSite;<built-in method title of str object at 0x000002D8E52DA730>;Standort;base_or_parameter;False;;;;ElmSite;powerfactory;;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;cpSubstat;<built-in method title of str object at 0x000002D8E52DA770>;Schaltanlage;base_or_parameter;False;;;;ElmSubstat,ElmTrfstat;powerfactory;;helper_filtered;attr_name_matches_helper_pattern
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;cpSupplySubstation;<built-in method title of str object at 0x000002D8E5274DA0>;Versorgt von Schaltanlage;base_or_parameter;False;;;;ElmSubstat;powerfactory;;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;cpSupplyTransformer;<built-in method title of str object at 0x000002D8E5274760>;Versorgt von Transformator;base_or_parameter;False;;;;ElmTr*;powerfactory;;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;cpSupplyTrfStation;<built-in method title of str object at 0x000002D8E5274710>;Versorgt von Ortsnetzstation;base_or_parameter;False;;;;ElmTrfstat;powerfactory;;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;cpZone;<built-in method title of str object at 0x000002D8E52DA9F0>;Zone;base_or_parameter;False;;;;ElmZone;powerfactory;;helper_filtered;attr_name_matches_helper_pattern
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;cterm;<built-in method title of str object at 0x000002D8E52DAAB0>;Klemmleiste;base_or_parameter;True;<l3>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm</l3>;<powerfactory.DataObject <l1>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm</l1>>;;ElmTerm;powerfactory;DataObject;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;dat_src;<built-in method title of str object at 0x000002D8E52DAB70>;Datenquelle;base_or_parameter;True;MAN;'MAN';; ;powerfactory;str;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;dataExtBlob;;;base_or_parameter;False;;;;;;;helper_filtered;not_readable_and_no_engineering_signal
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;dataExtDesc;<built-in method title of str object at 0x000002D8E52DACB0>;Beschreibung;base_or_parameter;True;[];[];; ;powerfactory;list;helper_filtered;attr_name_matches_helper_pattern
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;dataExtUnit;<built-in method title of str object at 0x000002D8E52DADF0>;Einheit;base_or_parameter;True;[];[];; ;powerfactory;list;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;dataExtValue;<built-in method title of str object at 0x000002D8E52DAF30>;Wert;base_or_parameter;False;;;;;;;review;engineering_match_but_not_readable
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;desc;<built-in method title of str object at 0x000002D8E52DAF70>;Beschreibung;base_or_parameter;True;[];[];; ;powerfactory;list;helper_filtered;attr_name_matches_helper_pattern
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;elm_brc;<built-in method title of str object at 0x000002D8E52B1650>;Verbunden mit Element oder Zweig;base_or_parameter;True;<l3>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G3.ElmSym</l3>;<powerfactory.DataObject <l1>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G3.ElmSym</l1>>;;Elm*,RelFuse,StaSua*;powerfactory;DataObject;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;fold_id;<built-in method title of str object at 0x000002D8E52DB130>;Im Ordner;base_or_parameter;True;<l3>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm</l3>;<powerfactory.DataObject <l1>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm</l1>>;; ;powerfactory;DataObject;helper_filtered;attr_name_matches_helper_pattern
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;for_name;<built-in method title of str object at 0x000002D8E52B1710>;Fremdschlüssel;base_or_parameter;True;;'';; ;powerfactory;str;helper_filtered;attr_name_matches_helper_pattern
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;gnrl_modby;<built-in method title of str object at 0x000002D8E52B16B0>;Objekt verändert durch;base_or_parameter;True;DIgSILENT;'DIgSILENT';; ;powerfactory;str;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;gnrl_modif;<built-in method title of str object at 0x000002D8E52B1770>;Objekt verändert;base_or_parameter;True;1580120947.0;1580120947;1580120947.0; ;powerfactory;int;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;iNode;<built-in method title of str object at 0x000002D8E52324B0>;Knotennummer für interne Anlagentopologie;base_or_parameter;True;-1.0;-1;-1.0; ;powerfactory;int;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;iSchemeStatus;<built-in method title of str object at 0x000002D8E52DB4F0>;Planungsstatus;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;iStopFeed;<built-in method title of str object at 0x000002D8E52B17D0>;Abgang an dieser Stelle unterbrechen;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;iType;<built-in method title of str object at 0x000002D8E52DC6C0>;intern verwendet für Position;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;it2p1;<built-in method title of str object at 0x000002D8E52DB770>;Phase 1;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;it2p2;<built-in method title of str object at 0x000002D8E52DB870>;Phase 2;base_or_parameter;True;1.0;1;1.0; ;powerfactory;int;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;it2p3;<built-in method title of str object at 0x000002D8E52DB970>;Phase 3;base_or_parameter;True;2.0;2;2.0; ;powerfactory;int;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;loc_name;<built-in method title of str object at 0x000002D8E52DBAB0>;Name;base_or_parameter;True;Cub_1;'Cub_1';; ;powerfactory;str;helper_filtered;attr_name_matches_helper_pattern
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;nphase;<built-in method title of str object at 0x000002D8E52DBBB0>;Phasenanzahl:;base_or_parameter;True;3.0;3;3.0; ;powerfactory;int;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;obj_bus;<built-in method title of str object at 0x000002D8E52DBCB0>;Knotenindex;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;obj_id;<built-in method title of str object at 0x000002D8E52DBDB0>;Verbunden mit;base_or_parameter;True;<l3>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G3.ElmSym</l3>;<powerfactory.DataObject <l1>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G3.ElmSym</l1>>;;Elm*,RelFuse,StaSua*;powerfactory;DataObject;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;obj_out;<built-in method title of str object at 0x000002D8E52DBDF0>;Verbunden mit;base_or_parameter;True;<l3>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G3.ElmSym</l3>;<powerfactory.DataObject <l1>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G3.ElmSym</l1>>;;Elm*,RelFuse,StaSua*;powerfactory;DataObject;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;oid_;<built-in method title of str object at 0x000002D8E52DBE70>;Objekt-ID;base_or_parameter;True;2064204.0;2064204;2064204.0; ;powerfactory;int;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;pIntObjs;<built-in method title of str object at 0x000002D8E5274580>;Interne Elemente;base_or_parameter;True;[];[];; ;powerfactory;list;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;pNodeStat;<built-in method title of str object at 0x000002D8E52745D0>;Anlage oder Sammelschiene;base_or_parameter;True;<l3>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm</l3>;<powerfactory.DataObject <l1>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm</l1>>;;ElmTerm,ElmSubstat,ElmTrfstat;powerfactory;DataObject;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;pid_;<built-in method title of str object at 0x000002D8E52E0130>;Projekt-ID;base_or_parameter;True;2063001.0;2063001;2063001.0; ;powerfactory;int;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;position;<built-in method title of str object at 0x000002D8E52E0230>;Position;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;root_id;<built-in method title of str object at 0x000002D8E52E0330>;Ursprung;base_or_parameter;False;;;; ;powerfactory;;keep;pf_unit_available
switch;StaCubic;Cub_1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_1.StaCubic;tid_;<built-in method title of str object at 0x000002D8E52E0370>;Zeit-ID;base_or_parameter;True;4294967294.0;4294967294;4294967294.0; ;powerfactory;int;keep;pf_unit_available
switch;StaCubic;Cub_2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_2.StaCubic;actPhase;<built-in method title of str object at 0x000002D8E52B1830>;Tatsächliche Phase(n);base_or_parameter;True;abc;'abc';; ;powerfactory;str;keep;pf_unit_available
switch;StaCubic;Cub_2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_2.StaCubic;cBrkmea;<built-in method title of str object at 0x000002D8D92C8030>;;base_or_parameter;False;;;;StaExtbrkmea;powerfactory;;keep;pf_unit_available
switch;StaCubic;Cub_2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_2.StaCubic;cBusBar;<built-in method title of str object at 0x000002D8E52752A0>;Verbundener Knoten;base_or_parameter;True;<l3>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm</l3>;<powerfactory.DataObject <l1>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm</l1>>;;ElmTerm;powerfactory;DataObject;keep;pf_unit_available
switch;StaCubic;Cub_2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_2.StaCubic;cDisplayName;<built-in method title of str object at 0x000002D8E52D9470>;Anzeigename;base_or_parameter;True;Cub_2;'Cub_2';; ;powerfactory;str;helper_filtered;attr_name_matches_helper_pattern
switch;StaCubic;Cub_2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_2.StaCubic;cImea;<built-in method title of str object at 0x000002D8D92C8030>;;base_or_parameter;False;;;;StaExtimea;powerfactory;;keep;pf_unit_available
switch;StaCubic;Cub_2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_2.StaCubic;cMajorNodes;<built-in method title of str object at 0x000002D8E5275250>;Verbundene Major Nodes;base_or_parameter;True;[];[];; ;powerfactory;list;keep;pf_unit_available
switch;StaCubic;Cub_2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_2.StaCubic;cPhInfo;<built-in method title of str object at 0x000002D8E52CA1F0>;Phasen:;base_or_parameter;True;L1L2L3;'L1L2L3';; ;powerfactory;str;keep;pf_unit_available
switch;StaCubic;Cub_2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_2.StaCubic;cPmea;<built-in method title of str object at 0x000002D8D92C8030>;;base_or_parameter;False;;;;StaExtpmea;powerfactory;;keep;pf_unit_available
switch;StaCubic;Cub_2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_2.StaCubic;cQmea;<built-in method title of str object at 0x000002D8D92C8030>;;base_or_parameter;False;;;;StaExtqmea;powerfactory;;keep;pf_unit_available
switch;StaCubic;Cub_2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_2.StaCubic;cTapmea;<built-in method title of str object at 0x000002D8D92C8030>;;base_or_parameter;False;;;;StaExttapmea;powerfactory;;keep;pf_unit_available
switch;StaCubic;Cub_2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_2.StaCubic;cUserDefIndex;<built-in method title of str object at 0x000002D8E5275200>;Benutzerdefinierter Index;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
switch;StaCubic;Cub_2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_2.StaCubic;cVmea;<built-in method title of str object at 0x000002D8D92C8030>;;base_or_parameter;False;;;;StaExtvmea;powerfactory;;keep;pf_unit_available
switch;StaCubic;Cub_2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_2.StaCubic;charact;<built-in method title of str object at 0x000002D8E52C9D30>;Charakt.;base_or_parameter;True;[];[];; ;powerfactory;list;keep;pf_unit_available
switch;StaCubic;Cub_2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 3.ElmTerm\Cub_2.StaCubic;chr_name;<built-in method title of str object at 0x000002D8E52C9C30>;KKS-Name;base_or_parameter;True;;'';; ;powerfactory;str;helper_filtered;attr_name_matches_helper_pattern
